0, 15.6875
5, 14.395833333333334
10, 14.395833333333334
15, 13.229166666666666
20, -95.41666666666667
40, 13.458333333333334
45, 13.479166666666666
50, 14.291666666666666
55, 12.020833333333334
60, 12.416666666666666
81, 19.6875
86, 23.041666666666668
91, 9.333333333333334
96, -7.4375
101, 21.0
121, 12.895833333333334
126, 14.041666666666666
131, 17.083333333333332
136, 17.083333333333332
141, 12.979166666666666
161, 16.5625
166, 22.895833333333332
171, 20.5625
176, 13.333333333333334
181, 13.333333333333334
202, 10.104166666666666
207, 21.708333333333332
212, 25.75
217, 17.229166666666668
222, 11.854166666666666
242, 18.791666666666668
247, 77.66666666666667
252, -442.0833333333333
257, -320.8958333333333
262, 81.95833333333333
282, 11.270833333333334
287, 16.916666666666668
292, 15.125
297, 15.125
302, 15.145833333333334
323, 236.20833333333334
328, 13.770833333333334
333, 13.770833333333334
338, 15.104166666666666
343, 25.833333333333332
363, 18.395833333333332
368, 18.020833333333332
373, 31.416666666666668
378, 13.25
383, 15.125
403, 13.875
408, 12.729166666666666
413, 3.3333333333333335
418, 13.75
423, 16.166666666666668
443, 11.395833333333334
448, 11.395833333333334
454, 13.541666666666666
459, 26.541666666666668
464, 18.958333333333332
484, 32.8125
489, 35.541666666666664
494, -54.104166666666664
499, -52.979166666666664
504, 14.104166666666666
524, 15.5
529, 30.270833333333332
534, 23.541666666666668
539, 12.6875
544, 13.9375
564, 13.854166666666666
569, 10.25
575, 12.5625
580, 14.25
585, 36.541666666666664
605, 12.729166666666666
610, 14.208333333333334
615, 14.208333333333334
620, 14.208333333333334
625, 12.708333333333334
645, 17.0
650, 15.291666666666666
655, 13.9375
660, 12.395833333333334
665, 14.25
685, 39.708333333333336
691, 33.9375
696, 19.541666666666668
701, 14.375
706, 13.729166666666666
726, 11.833333333333334
731, 11.833333333333334
736, 12.041666666666666
741, 14.1875
746, 14.645833333333334
766, 14.125
771, 10.791666666666666
776, 10.791666666666666
781, 13.25
786, 13.25
806, 15.4375
811, 11.958333333333334
816, 13.958333333333334
822, 13.791666666666666
827, 13.770833333333334
847, 44.6875
852, 0.5416666666666666
857, 19.479166666666668
862, 15.104166666666666
867, 15.208333333333334
887, 14.083333333333334
