0, 1.4583333333333333
5, 18.25
10, 12.520833333333334
15, 6.291666666666667
20, 2.6041666666666665
26, 1.2708333333333333
31, -8.395833333333334
36, -12.375
41, -9.104166666666666
46, -0.7916666666666666
51, 6.229166666666667
56, 8.104166666666666
61, 6.041666666666667
66, 6.041666666666667
71, 3.0416666666666665
76, 5.604166666666667
81, 5.604166666666667
86, 5.604166666666667
91, 5.604166666666667
96, 4.083333333333333
101, 4.104166666666667
107, 23.3125
112, 25.875
117, 25.875
122, 7.354166666666667
127, 7.354166666666667
132, -5.458333333333333
137, 6.5625
142, 12.3125
147, 10.833333333333334
152, 14.083333333333334
157, 7.416666666666667
162, 7.0625
167, 7.0625
173, 6.729166666666667
178, 39.541666666666664
183, 36.229166666666664
188, 34.645833333333336
193, 2.0625
198, 2.0625
203, 7.291666666666667
208, 3.7708333333333335
213, 6.9375
218, 5.270833333333333
223, 8.770833333333334
228, 6.020833333333333
233, 19.583333333333332
238, 17.958333333333332
243, -3.3125
248, -2.5
253, -2.5
259, -7.791666666666667
264, 8.020833333333334
269, 8.020833333333334
274, 8.8125
279, 8.8125
284, 8.8125
289, 5.979166666666667
294, 5.979166666666667
299, 6.125
304, 167.97916666666666
309, 185.54166666666666
314, 169.9375
319, 6.020833333333333
324, 8.208333333333334
329, 8.1875
335, 6.395833333333333
340, 8.729166666666666
345, 11.9375
350, -1036.5625
355, 8.395833333333334
360, 5.208333333333333
365, 6.541666666666667
370, 6.5
375, 9.0625
380, 9.0625
385, 5.645833333333333
390, 5.645833333333333
395, 5.645833333333333
400, 9.0625
405, 6.125
411, 3.4583333333333335
416, 3.4791666666666665
421, 8.395833333333334
426, -4.9375
431, 13.333333333333334
436, 11.354166666666666
441, 8.083333333333334
446, 8.083333333333334
451, 9.375
456, 0.25
461, 3.2916666666666665
466, 143.47916666666666
471, 140.91666666666666
476, 9.041666666666666
481, 4.395833333333333
487, 5.416666666666667
492, 3.5
497, 4.645833333333333
502, 12.833333333333334
507, 17.041666666666668
512, 18.208333333333332
517, 13.270833333333334
522, 8.104166666666666
527, 6.25
532, 6.25
537, 8.229166666666666
542, 8.083333333333334
547, 9.625
552, 4.270833333333333
557, 4.270833333333333
